,id,usuario_criado,usuario_excluido,meses_assinatura,intervalo_de_inatividade,idade,faixa_etaria_05,faixa_etaria_10,ativo,versao,cidade,estado,gasto_medio,media_de_itens,gasto_total,total_de_pedidos,canal_marketing
3199,56f6fd1d-176d-4da3-9294-0fcc94979f8c,2019-05-03 03:53:00,,-1,0,52,51-55,51-60,1,5.15.11, Rezende,SP,179.79602227228,11,1618.16420045052,9,direct
3200,574d4f88-2532-4142-8587-393b81fedd73,2021-02-18 05:04:00,,-1,0,57,56-60,51-60,1,4.13.5, Ferreira,RN,229.072251151062,5,0.0,0,paid_search
3201,85df1c00-20ab-4a4b-aeee-c7bf4e02409b,2018-03-09 11:44:00,,-1,1,41,41-45,41-50,1,4.26.9, Jesus,RO,215.155374702549,11,2366.70912172804,11,direct
3202,e1242851-1dd4-4934-afb2-4302c7869473,2018-01-10 02:33:00,,-1,1,52,51-55,51-60,1,1.40.9, da Cruz do Sul,RJ,196.282028361322,13,196.282028361322,1,telegram_whatsapp
3203,117be799-cc71-4bc3-9f63-9cb066d6fa09,2016-06-09 07:56:00,,-1,1,34,31-35,31-40,1,3.41.6, Pinto de Goiás,SC,187.75562290674,10,1502.04498325392,8,crm
3204,a9e738b4-5553-465a-98d7-855c63e946c9,2020-07-10 05:01:00,,-1,0,48,46-50,41-50,1,3.22.8, Moreira Verde,BA,155.114031298199,3,1085.79821908739,7,direct
3205,3a4b1764-c439-4be6-88f3-3b4127c56995,2017-07-11 02:16:00,,-1,1,62,61-65,61-70,1,3.32.10, da Mata,ES,246.136023267579,3,1722.95216287305,7,telegram_whatsapp
3206,e6064771-6076-48cf-b521-fb0ae081e60c,2016-06-26 04:45:00,,-1,0,78,75 +,70 +,1,3.0.8, Duarte de Duarte,AC,207.952195509085,10,1455.6653685636,7,direct
3207,095338ee-609f-42a3-ae34-60da740a4303,2016-04-02 01:10:00,,-1,1,35,31-35,31-40,1,2.19.3, Monteiro,PR,236.360102417415,5,2363.60102417415,10,direct
3208,6b333e93-66be-4435-969e-96e7d7878c97,2020-11-13 09:16:00,,-1,0,79,75 +,70 +,1,4.29.7, Campos,MT,189.860188487793,5,569.580565463378,3,organic_search
3209,4d83ba50-fcd5-4ec1-bf5f-6b6303e8595a,2021-01-16 06:54:00,,-1,1,25,< 25,< 30,1,2.33.9, Viana,RR,209.25453338377,9,209.25453338377,1,crm
3210,50a0e2ef-ae67-4c02-9df8-bf24116d5c64,2016-08-02 07:14:00,,-1,1,60,56-60,51-60,1,4.15.10, da Cruz Verde,AM,255.433727222917,5,1532.6023633375,6,organic_search
3211,27fb6a21-e037-4863-adca-1065e4c47f0b,2019-10-10 02:43:00,,-1,0,60,56-60,51-60,1,4.13.2, da Mota do Galho,DF,222.058414707562,6,888.233658830247,4,direct
3212,2f46c2cd-35bd-4458-8318-99c7a1871cd8,2017-09-02 07:03:00,,-1,1,32,31-35,31-40,1,3.22.5, Pires de Barros,RS,212.48469696001,11,1062.42348480005,5,telegram_whatsapp
3213,1d86274f-5d87-4274-a364-a9ea0f828037,2018-01-08 06:42:00,,-1,1,70,66-70,61-70,1,4.19.5, Pereira das Pedras,MS,217.044998961195,9,217.044998961195,1,crm
3214,ea13f176-9431-4513-b27d-48283363ab51,2018-05-21 04:28:00,,-1,1,55,51-55,51-60,1,4.7.5, Campos,SC,228.874701027251,13,1830.99760821801,8,direct
3215,4b37bfc8-079c-4e64-aeac-3f77cb5230eb,2016-09-10 08:23:00,,-1,1,50,46-50,41-50,1,3.34.7, Viana,SE,244.728828700884,8,1223.64414350442,5,organic_search
3216,05da395b-a66f-4066-bafe-bc425f43692d,2017-10-23 01:18:00,,-1,0,69,66-70,61-70,1,5.24.5, da Luz do Campo,AM,221.40273137418,10,664.208194122541,3,organic_search
3217,b6f9844f-c99d-4173-bd99-3e929a1ef747,2020-03-01 11:26:00,,-1,0,65,61-65,61-70,1,2.34.6, da Paz,PA,241.283662780229,13,2654.12029058252,11,organic_search
3218,ccab0326-7304-4613-be98-a01fed8893ff,2018-01-02 12:05:00,,-1,1,43,41-45,41-50,1,3.36.4, da Costa de Minas,PI,231.073263195717,15,231.073263195717,1,organic_search
3219,885c7db3-a3e1-4165-a4ab-794975023e90,2016-11-14 11:57:00,,-1,1,67,66-70,61-70,1,4.43.12, da Conceição,CE,200.060828090996,9,600.182484272988,3,direct
3220,9f8ac423-4822-4fb5-bf50-b755a24be87c,2020-10-06 02:09:00,,-1,0,61,61-65,61-70,1,3.9.8, Martins da Serra,PR,198.376429736411,11,793.505718945642,4,telegram_whatsapp
3221,466fa8c9-c592-425a-af5c-8a43f1871959,2017-04-16 02:10:00,,-1,1,48,46-50,41-50,1,3.26.10, Costa,RJ,189.924003500128,4,1899.24003500128,10,telegram_whatsapp
3222,0669fbb5-4d89-4305-971c-35970c309e68,2017-01-22 09:08:00,,-1,0,36,36-40,31-40,1,4.33.8, Carvalho de Minas,PA,214.50827396912,12,0.0,0,organic_search
3223,23786625-7177-4f82-a0fe-8db10e0b4126,2018-02-27 11:44:00,,-1,1,41,41-45,41-50,1,3.18.4, Caldeira das Flores,RO,209.624306389705,9,2305.86737028675,11,crm
3224,c2962611-db40-4311-8f53-ecc198930dfc,2020-11-20 09:07:00,,-1,1,44,41-45,41-50,1,4.35.8, Vieira de Porto,AC,202.923523927215,6,405.84704785443,2,direct
3225,f69441bc-9bd2-4a5e-8502-7b663297a616,2016-08-12 01:35:00,,-1,0,39,36-40,31-40,1,6.26.3, Teixeira,BA,203.262296051299,10,1219.57377630779,6,direct
3226,dc58ad54-f6b9-445b-a68f-16fbb6bfcdae,2021-01-29 03:53:00,,-1,1,26,26-30,< 30,1,3.15.8, Souza do Sul,RR,224.199045476937,13,0.0,0,direct
3227,ad5d9ea5-bc65-40c8-b1ca-ae5850f9dfac,2020-07-24 09:21:00,,-1,1,70,66-70,61-70,1,2.11.6, Correia de Fernandes,BA,204.057617322927,10,1224.34570393756,6,organic_search
3228,8208c6f1-1735-484a-8b77-88115948409c,2019-02-06 03:22:00,,-1,1,71,71-75,70 +,1,2.24.12, Pires,CE,172.637648449771,8,0.0,0,paid_search
3229,bd1b600b-b6c8-49bc-b0cb-4bd9c97a7f57,2016-08-11 06:49:00,,-1,0,38,36-40,31-40,1,4.15.7, Souza de Caldeira,MG,207.831872283045,5,1246.99123369827,6,crm
3230,ab55ae34-c3d2-45e2-85b5-d4581c40e64d,2020-03-01 05:21:00,,-1,1,34,31-35,31-40,1,4.28.6, Moraes,AC,226.95089757817,7,2496.45987335986,11,organic_search
3231,d92ab402-1162-4d15-8678-73f28e4d2e8a,2019-12-12 02:41:00,2020-09-28 06:05:00,9,6,53,51-55,51-60,0,3.42.8, Carvalho,AP,214.773603969879,15,1932.96243572891,9,direct
3232,a2d58f03-2a23-4577-84c3-aa9bad6faa57,2016-08-30 06:37:00,,-1,1,72,71-75,70 +,1,3.19.3, Novaes de Freitas,PE,210.716203900017,6,1053.58101950009,5,organic_search
3233,097de63d-f23b-405d-a599-f3197ca87b11,2020-03-22 02:35:00,,-1,1,60,56-60,51-60,1,4.25.6, Fernandes,RN,242.438424600768,7,2424.38424600768,10,telegram_whatsapp
3234,b2024b55-13eb-4c7f-a0b0-d0257ee4500d,2016-09-09 06:00:00,,-1,0,58,56-60,51-60,1,3.25.5, Pires,CE,203.874965805912,9,1019.37482902956,5,direct
3235,0f5662a6-b3d5-4e9d-b8d8-3865d63afe2f,2019-04-06 04:21:00,,-1,1,55,51-55,51-60,1,4.28.2, Martins do Amparo,AL,239.720755666758,11,2397.20755666758,10,telegram_whatsapp
3236,33809819-9943-40d0-b287-c51079f57587,2018-01-14 07:46:00,2020-11-27 05:20:00,33,26,53,51-55,51-60,0,4.30.5, Rezende,SE,195.640349003144,12,1956.40349003144,10,organic_search
3237,1203c622-4b8c-4a67-ac76-0e5c5882fafb,2018-08-07 06:20:00,,-1,0,64,61-65,61-70,1,2.39.9, da Cruz,PE,219.769548787869,8,1318.61729272721,6,crm
3238,954f4f08-98b1-4f0b-8875-6961cee0c684,2017-05-30 09:58:00,,-1,1,59,56-60,51-60,1,2.25.12, Nogueira,SP,209.643068648212,9,1677.14454918569,8,organic_search
3239,fb0c66e4-f072-4a89-a7f2-0014d0002bef,2019-03-01 11:32:00,,-1,1,57,56-60,51-60,1,3.40.4, Campos,RO,204.705280576098,6,2251.75808633707,11,paid_search
3240,457af01f-5d8d-4e0f-bfc0-090a23678770,2020-12-23 05:43:00,,-1,0,55,51-55,51-60,1,2.17.9, Melo Verde,SP,178.353607335083,6,178.353607335083,1,organic_search
3241,c2bb4658-7bfd-477d-90e8-83d681bcd54b,2018-03-23 09:07:00,,-1,0,67,66-70,61-70,1,4.22.12, Nogueira de Aragão,PB,179.914363550606,9,1799.14363550606,10,crm
3242,4f434daa-223e-4ff6-9eea-0b451e84ad97,2019-01-22 03:47:00,,-1,1,70,66-70,61-70,1,5.36.6, Araújo do Oeste,RR,224.947372241795,9,0.0,0,organic_search
3243,48c31cc1-37fb-40b0-a038-d19cea15f423,2017-01-17 09:36:00,,-1,0,67,66-70,61-70,1,3.25.6, Monteiro de Jesus,CE,244.135397731922,7,244.135397731922,1,crm
3244,3e5f3698-a3ad-41fb-a145-335d4384ca3c,2021-01-16 10:27:00,,-1,0,42,41-45,41-50,1,3.51.5, Azevedo de da Conceição,AP,239.773736158359,9,239.773736158359,1,telegram_whatsapp
3245,a75b14d3-1b06-427f-b6c8-795df447f6a8,2018-10-10 06:45:00,,-1,1,52,51-55,51-60,1,3.32.8, Aragão,AM,241.918085602567,11,967.67234241027,4,organic_search
3246,19bfa26e-9239-4733-b3e7-20636fed8cb8,2020-08-23 09:34:00,,-1,1,79,75 +,70 +,1,4.37.7, Almeida,SC,221.193477975827,8,1105.96738987914,5,direct
3247,85d042b8-24fe-4724-bb39-2ae1b9b1cbed,2016-12-09 07:44:00,,-1,1,59,56-60,51-60,1,4.27.9, Melo,MT,224.533636967526,9,449.067273935053,2,paid_search
3248,33cdc0c5-0ff0-48e6-a141-f433c454fe40,2016-07-19 05:33:00,,-1,0,66,66-70,61-70,1,5.2.5, Novaes,MT,176.131850845648,10,1056.79110507389,6,direct
3249,dfba30e2-6150-4678-bac4-005b912e3690,2017-11-08 11:09:00,,-1,1,65,61-65,61-70,1,5.33.8, Lima,AP,210.45727581586,5,631.371827447581,3,direct
3250,e0d50d05-7a2c-426b-8819-6bdafcc86a81,2020-08-19 03:13:00,,-1,1,39,36-40,31-40,1,3.36.8, Barros da Prata,SP,238.925599895151,6,1194.62799947576,5,direct
3251,ac5e0690-ed87-431f-8425-807fbc7eb74f,2018-12-27 09:26:00,2019-10-12 03:07:00,9,0,29,26-30,< 30,0,3.43.8, Almeida,CE,249.909639403204,14,2249.18675462884,9,organic_search
3252,716701f3-d0b1-4fd3-b151-8702aea657ff,2019-06-01 11:19:00,,-1,0,54,51-55,51-60,1,4.21.9, da Conceição,MA,283.91002500137,1,2271.28020001096,8,paid_search
3253,a93c64bf-6978-444e-8339-0c7314b717f4,2016-05-29 08:34:00,,-1,1,33,31-35,31-40,1,2.43.13, Caldeira Paulista,PE,219.311828808472,13,1754.49463046778,8,telegram_whatsapp
3254,4055d32d-2ea4-45b7-8b67-426936093ef0,2016-10-24 09:07:00,,-1,1,52,51-55,51-60,1,3.13.7, Novaes da Mata,RJ,231.550061447301,11,694.650184341904,3,telegram_whatsapp
3255,1ab1fc71-9117-4b72-b245-0a03294c8d82,2019-03-28 12:18:00,,-1,1,33,31-35,31-40,1,5.28.11, Pires de da Luz,AC,206.882414695449,9,2068.82414695449,10,telegram_whatsapp
3256,fd071da8-2893-489e-9c98-2bbe7a680835,2016-06-16 03:19:00,,-1,0,44,41-45,41-50,1,4.44.6, Azevedo das Flores,RR,240.056359317762,12,1920.4508745421,8,organic_search
3257,c3354b20-1d82-4032-9adf-dd727e3ef9eb,2021-02-09 11:17:00,,-1,0,71,71-75,70 +,1,4.7.7, Carvalho das Pedras,AL,248.618521511634,7,0.0,0,crm
3258,58230c9a-6b33-4162-ab07-552e9d45d018,2019-04-12 01:37:00,,-1,1,45,41-45,41-50,1,2.22.0, da Paz,DF,223.025339872697,11,2230.25339872697,10,organic_search
3259,ba9e1e32-866d-4937-8f6a-863570c0acec,2018-07-21 02:59:00,,-1,0,76,75 +,70 +,1,4.12.3, Dias,PR,171.883842487771,7,1031.30305492663,6,crm
3260,6778f71a-2440-4281-8129-58ba445ea3d2,2017-05-21 12:49:00,,-1,1,28,26-30,< 30,1,5.28.7, da Conceição de Alves,RJ,210.640717894507,11,1685.12574315606,8,crm
3261,2d1d3928-a5f9-40f9-9e5a-7373385dec71,2019-11-26 04:19:00,,-1,0,46,46-50,41-50,1,4.23.12, Jesus,AP,215.23470642538,8,430.46941285076,2,none
3262,2184aa71-4e42-4729-9361-7724ea6345a7,2018-01-01 10:26:00,,-1,1,61,61-65,61-70,1,1.33.5, Santos,SP,207.495121639384,6,207.495121639384,1,paid_search
3263,7cb981c9-d01f-4bd8-bcec-143dc1e1e25b,2016-07-28 03:23:00,,-1,1,49,46-50,41-50,1,4.19.7, Costela,SE,156.35556278819,8,938.133376729137,6,telegram_whatsapp
3264,7ab527f2-2351-4b11-97c8-4e8766e9a91b,2016-06-15 11:45:00,,-1,1,31,31-35,31-40,1,3.30.10, da Rosa,GO,190.637552426021,8,1525.10041940816,8,direct
3265,ad901eb6-8719-4ebc-92bb-b0bd47bbc75a,2020-09-11 12:47:00,,-1,1,53,51-55,51-60,1,5.17.8, Teixeira,AM,188.118286378987,9,940.591431894936,5,telegram_whatsapp
3266,4bfc0e32-68e9-44c0-beec-6575c8d0ff49,2019-07-22 04:53:00,,-1,1,35,31-35,31-40,1,3.32.3, Araújo do Galho,MS,201.937751228939,9,1211.62650737363,6,organic_search
3267,ebee880c-1d88-4c4b-a016-5034d2eea063,2017-03-15 06:33:00,,-1,1,25,< 25,< 30,1,4.11.5, Araújo,RJ,259.609658961593,9,2855.70624857752,11,direct
3268,c6142b9a-fbd9-4788-ba67-3b669b4effe9,2020-04-27 11:26:00,,-1,1,70,66-70,61-70,1,2.36.6, Dias,AC,199.828904223443,9,1798.46013801099,9,organic_search
3269,07e3e9ff-d3c9-465c-8fcf-fb4ca7044aca,2016-07-20 08:36:00,,-1,1,70,66-70,61-70,1,4.0.11, Costa,RJ,217.596878694732,12,1305.58127216839,6,organic_search
3270,6e0dd107-2c86-4bf4-99b4-d0a98262375b,2020-03-30 10:33:00,,-1,1,71,71-75,70 +,1,4.16.10, Melo dos Dourados,CE,221.943236876025,4,2219.43236876025,10,paid_search
3271,f0780ba0-117f-48e8-a906-4b524725da58,2018-12-08 02:19:00,,-1,0,32,31-35,31-40,1,4.20.10, Castro,RN,206.989151924314,8,413.978303848628,2,direct
3272,f2297660-052e-426c-a75f-3f6833745102,2019-05-21 10:15:00,,-1,0,30,26-30,< 30,1,4.38.6, Silva Paulista,ES,206.016078479414,4,1648.12862783532,8,crm
3273,8ebc4194-285a-4f16-a64f-0351d903626a,2016-05-07 03:35:00,,-1,1,26,26-30,< 30,1,3.27.11, Alves,BA,247.715206881958,7,2229.43686193763,9,organic_search
3274,e2a7939c-c6db-44a1-93a2-75c08d251237,2020-11-14 05:31:00,,-1,0,77,75 +,70 +,1,3.44.7, Novaes,MG,196.968076853502,8,590.904230560505,3,telegram_whatsapp
3275,e777b7ae-f695-4073-a136-958cbc09720c,2017-11-28 04:07:00,,-1,1,51,51-55,51-60,1,2.10.11, Cunha,MS,244.054888419015,9,488.109776838031,2,organic_search
3276,265ecb24-b9c8-4982-aec9-55e2e67aff60,2020-11-04 11:00:00,,-1,0,51,51-55,51-60,1,6.0.8, Rocha,MG,180.783809292958,10,542.351427878874,3,organic_search
3277,26c73fb2-badf-4ecd-9a2e-4ffd6cd2f721,2019-06-19 06:34:00,,-1,0,34,31-35,31-40,1,4.25.7, Duarte do Oeste,TO,239.723610481713,8,1678.06527337199,7,crm
3278,d2853086-060b-46fb-8f5c-e400b48bbc1a,2016-11-06 08:03:00,,-1,0,45,41-45,41-50,1,7.38.9, Nascimento,MG,200.17444871157,10,600.52334613471,3,organic_search
3279,8c8c6e39-a27d-4b12-ab26-3ed3bcd1e9da,2019-05-24 01:25:00,,-1,1,80,75 +,70 +,1,3.25.6, Souza,DF,186.946332716457,2,1495.57066173166,8,direct
3280,d6754f36-48d7-4012-a13d-be6cfb947ac1,2019-04-09 12:30:00,,-1,1,61,61-65,61-70,1,5.11.8, Farias de Novaes,BA,180.51027637554,7,1805.1027637554,10,direct
3281,197701e2-4a66-48ea-bad8-d674f2ee9534,2017-02-09 01:37:00,,-1,1,53,51-55,51-60,1,5.10.9, da Cruz,RS,186.846580008509,9,0.0,0,organic_search
3282,58bc0acb-96df-4339-a6c9-a9ecd343bd97,2017-09-15 10:27:00,,-1,0,72,71-75,70 +,1,3.22.9, das Neves do Campo,MT,240.260963676987,4,1201.30481838493,5,direct
3283,c72a2f14-f6ea-4405-93ab-c9aeb372a424,2016-07-07 08:20:00,,-1,1,71,71-75,70 +,1,3.12.8, Melo de da Paz,AP,223.68562913835,6,1565.79940396845,7,direct
3284,e56f1759-c2af-4382-8790-7337e3bb97d5,2018-03-18 12:20:00,,-1,1,50,46-50,41-50,1,4.23.7, Caldeira,MT,248.435984844232,8,2484.35984844232,10,organic_search
3285,de08a4ae-8c97-4a00-af42-4c68441360c3,2016-02-25 12:42:00,,-1,0,71,71-75,70 +,1,3.26.2, Pires,AC,215.746443259585,8,2373.21087585544,11,organic_search
3286,1c4a52f4-0285-466f-af10-40409a670500,2016-10-19 06:27:00,,-1,0,74,71-75,70 +,1,4.12.9, Pinto das Flores,GO,235.236971335269,11,705.710914005807,3,direct
3287,394ccdb3-ef9c-4d67-b36b-bde3f38b6191,2020-11-09 03:31:00,,-1,1,45,41-45,41-50,1,3.31.5, Moreira de Lopes,GO,231.022045679151,11,693.066137037452,3,organic_search
3288,afed3f27-c274-4325-b3c6-767d6b564b6f,2017-11-08 10:53:00,,-1,1,39,36-40,31-40,1,4.26.6, Carvalho Alegre,AP,212.636773889444,1,637.910321668332,3,crm
3289,ee7baa0a-8c6a-4fe1-86c4-760320373282,2018-05-08 03:17:00,,-1,0,35,31-35,31-40,1,4.10.12, Caldeira,PA,233.956428549979,4,2105.60785694981,9,telegram_whatsapp
3290,d0505512-28eb-4137-a2a3-9a40993383ee,2019-12-22 03:52:00,,-1,0,48,46-50,41-50,1,1.23.10, Cardoso,TO,225.083072583667,7,225.083072583667,1,direct
3291,c52a81ae-ecb0-41f3-9347-fa5fdbba861f,2017-03-10 04:11:00,,-1,1,79,75 +,70 +,1,3.31.7, Melo do Amparo,PB,225.297547464745,2,2478.2730221122,11,telegram_whatsapp
3292,cdf9fa71-089d-4b7c-948c-4d7070c05c06,2019-08-06 10:12:00,,-1,1,67,66-70,61-70,1,4.26.6, Porto das Pedras,PE,199.281545472033,10,1195.6892728322,6,organic_search
3293,832e24e4-b086-4eba-a45d-67809c4a3667,2016-05-22 06:29:00,,-1,0,43,41-45,41-50,1,4.25.9, da Mota,AC,200.130226475813,6,1601.0418118065,8,organic_search
3294,623b9935-de5b-42c2-8117-2832c70b0d4a,2017-08-25 12:18:00,,-1,0,25,< 25,< 30,1,4.32.0, Moreira de Minas,RJ,223.206588398424,11,1116.03294199212,5,organic_search
3295,01ec7baf-c87e-41c0-ad10-0d4238a0cf78,2017-08-17 02:20:00,,-1,0,65,61-65,61-70,1,1.22.9, Cardoso de da Rocha,MA,221.232355874648,13,1327.39413524789,6,telegram_whatsapp
3296,3291dae7-c5d0-4de4-ab75-84c8be8dd7a8,2016-06-07 06:46:00,,-1,1,40,36-40,31-40,1,5.31.4, da Cunha de Minas,CE,196.601650241161,9,1572.81320192929,8,paid_search
3297,f862c489-dffd-4dd9-8ee0-12e21604a26a,2018-10-08 08:56:00,,-1,1,67,66-70,61-70,1,2.33.5, Caldeira,TO,232.620779233419,11,930.483116933675,4,organic_search
3298,96c3dd0b-c7dc-45d9-8fb8-6837809bb38f,2020-09-26 10:05:00,,-1,1,68,66-70,61-70,1,3.35.9, Oliveira do Oeste,RJ,230.045953767077,8,920.183815068307,4,direct
3299,b220e9fc-fc0c-40b4-9d68-54b6ef910e74,2019-03-02 02:28:00,2019-04-27 08:53:00,1,0,80,75 +,70 +,0,4.31.9, da Costa,MG,228.291308451144,5,228.291308451144,1,organic_search
3300,95018f57-41ed-405c-bd88-b327ac8e572f,2017-07-30 07:02:00,,-1,0,27,26-30,< 30,1,3.43.12, da Conceição,PI,245.274180119615,7,1471.64508071769,6,crm
3301,a5306c5a-0452-484e-aee8-21ec3651c5ee,2019-02-11 10:50:00,,-1,1,48,46-50,41-50,1,2.31.12, Barbosa,RS,227.976877675042,6,0.0,0,crm
3302,b41bbdc0-b14b-419e-80c4-4d4f802ed575,2016-02-25 01:47:00,,-1,1,62,61-65,61-70,1,5.46.9, Cardoso de da Costa,PE,262.781629537386,10,2890.59792491125,11,paid_search
3303,a683350d-b79f-4dba-82c3-5edd415b6fdf,2016-02-24 01:52:00,2016-05-02 01:46:00,2,2,51,51-55,51-60,0,4.48.7, Alves,AL,227.960701841596,10,455.921403683193,2,organic_search
3304,a03da8ec-ee3e-4d51-9624-a9188f20dafb,2018-02-17 11:20:00,,-1,0,41,41-45,41-50,1,4.15.7, Lima,SP,189.314879525953,9,0.0,0,paid_search
3305,abf9a468-e947-4f3a-a2b5-37ca12bebcd4,2020-05-05 05:32:00,,-1,1,43,41-45,41-50,1,3.22.3, Caldeira,AL,206.421898964044,10,1857.7970906764,9,paid_search
3306,97ac0e69-e2f1-45fa-aaa4-55ca91f3ab13,2016-05-08 12:25:00,,-1,0,60,56-60,51-60,1,3.8.9, Viana,CE,229.231461083073,11,2063.08314974766,9,organic_search
3307,8f7fbd1f-83c2-4e06-8e2d-a9b110780240,2017-01-30 04:25:00,,-1,0,60,56-60,51-60,1,5.28.10, da Paz,AL,235.427903823494,11,0.0,0,direct
3308,a6209027-2d0e-4a9f-bf56-b42c1a6bd8e1,2016-11-20 05:19:00,,-1,1,51,51-55,51-60,1,5.21.6, da Costa de Goiás,BA,173.74034767946,8,347.48069535892,2,crm
3309,7034b5cd-e49d-4001-bd7b-a44f13d442c7,2019-09-05 12:42:00,,-1,1,34,31-35,31-40,1,4.32.6, Ferreira,RO,208.957356903687,7,1044.78678451844,5,direct
3310,6e3961f9-bfd5-467b-8b7a-613b6cdca0d7,2018-03-13 11:01:00,,-1,0,69,66-70,61-70,1,3.15.2, Dias de Moreira,RN,206.332723690933,10,2269.65996060026,11,direct
3311,c3256d2c-3064-4308-8184-a80a3ceeb843,2019-02-23 12:57:00,,-1,1,53,51-55,51-60,1,4.22.8, Pinto,MG,227.947801502779,11,2507.42581653057,11,paid_search
3312,776b75a7-3c28-48ba-9ba4-96fca1b49117,2016-09-16 09:21:00,,-1,1,34,31-35,31-40,1,3.22.9, Rodrigues de Melo,AP,197.289410142422,10,986.44705071211,5,organic_search
3313,cec6355f-ded6-4496-867c-b4ce4e03aab9,2018-09-29 03:47:00,,-1,1,75,71-75,70 +,1,5.9.5, Cardoso,RR,215.200437213552,8,860.801748854206,4,telegram_whatsapp
3314,980798e7-df9b-4ed9-a9c4-7476dad58c62,2018-10-05 05:11:00,,-1,0,74,71-75,70 +,1,4.43.8, Campos,RS,216.618958508158,7,866.475834032633,4,paid_search
3315,c171e8ca-5ad5-4c97-8bbc-d8ce1d43bbc3,2016-07-09 09:05:00,,-1,0,64,61-65,61-70,1,5.24.8, Vieira de Moreira,ES,187.748618520806,11,1314.24032964564,7,organic_search
3316,0d7c844c-955d-44d9-8f98-e44a8c7200a0,2018-09-12 02:39:00,,-1,1,64,61-65,61-70,1,4.25.5, Novaes,MG,198.420331808083,6,992.101659040413,5,organic_search
3317,d4d2c4fd-2085-4d6b-88c5-44c94f6557d8,2016-05-01 11:39:00,,-1,1,31,31-35,31-40,1,4.29.11, Lima,SE,212.857729783902,7,1915.71956805512,9,paid_search
3318,925cae23-7357-4071-9812-cb7bedb29ebc,2019-08-08 10:43:00,,-1,1,41,41-45,41-50,1,5.23.4, da Mata,PE,236.895444480283,8,1421.3726668817,6,direct
3319,9dee8003-c1a7-4963-b83b-d96282e11b47,2017-05-26 07:59:00,,-1,1,46,46-50,41-50,1,4.48.11, Moreira de da Rosa,RO,210.965429122014,10,1687.72343297611,8,crm
3320,e6365711-5a48-465a-aa2e-f31dc793987c,2016-06-19 12:00:00,,-1,1,60,56-60,51-60,1,5.21.7, da Cruz,SP,198.153951969832,13,1387.07766378882,7,direct
3321,af00f655-58dd-4ab0-85d9-ec70e0f4b86e,2019-08-06 01:16:00,,-1,1,30,26-30,< 30,1,3.10.10, Costa do Sul,GO,192.599455077528,2,1155.59673046517,6,direct
3322,de3f9344-0952-4e18-aec0-0852015befbf,2019-11-11 10:51:00,,-1,1,29,26-30,< 30,1,4.24.4, Campos,TO,203.065151207408,9,609.195453622223,3,paid_search
3323,73a86369-c812-478b-9495-33241b392e5f,2020-12-31 06:33:00,,-1,0,35,31-35,31-40,1,5.13.3, Oliveira das Pedras,MT,226.628249020011,10,226.628249020011,1,organic_search
3324,c6b85545-387c-462c-9b66-67428d32e65e,2020-12-19 02:26:00,,-1,1,57,56-60,51-60,1,4.47.8, Aragão,AC,203.28031087139,3,203.28031087139,1,organic_search
3325,31c50e78-8dc4-4145-97eb-320db34beae0,2017-05-26 07:02:00,,-1,1,28,26-30,< 30,1,4.12.7, Nascimento da Praia,GO,211.996153829626,11,1695.96923063701,8,direct
3326,a19ac328-9e7b-49c6-a9dd-341ecacf7c04,2017-12-17 08:59:00,,-1,1,68,66-70,61-70,1,2.42.6, Fernandes do Galho,BA,238.9303130609,11,477.860626121799,2,crm
3327,1b76cc21-5f00-4d0c-8464-4388a1c8f62f,2018-12-09 10:14:00,,-1,1,27,26-30,< 30,1,3.0.7, Pinto Paulista,PB,207.595245958566,6,415.190491917132,2,direct
3328,64893d2a-0102-4ace-9b48-e70a132f7cf5,2020-08-05 12:33:00,2020-09-02 06:33:00,0,0,57,56-60,51-60,0,2.14.13, Fernandes,RS,238.622054905289,10,0.0,0,organic_search
3329,2b7b2c21-44bb-4fbf-acf0-d6652ce75366,2018-08-02 04:29:00,,-1,0,63,61-65,61-70,1,3.13.5, Almeida de Goiás,SP,210.427423660934,8,1262.56454196561,6,paid_search
3330,8ccd16d7-25d7-4937-b268-2ed937e8f9e8,2019-12-12 10:07:00,,-1,0,57,56-60,51-60,1,3.22.4, Lopes,MA,234.136983086523,5,468.273966173046,2,paid_search
3331,84ba0a7f-d24f-4a46-a077-cccc47f0357f,2017-08-08 02:39:00,,-1,0,48,46-50,41-50,1,5.28.8, da Conceição,TO,227.476871077517,12,1364.8612264651,6,organic_search
3332,2ec55d26-4446-4a62-9066-eb9a1637442b,2018-12-31 01:07:00,2019-02-27 07:39:00,1,0,60,56-60,51-60,0,2.10.15, Viana da Serra,CE,200.456969122453,8,200.456969122453,1,organic_search
3333,97867ed8-c044-40d7-9375-b8f0d5907cf0,2020-08-11 09:15:00,,-1,1,53,51-55,51-60,1,4.22.9, Freitas,SP,213.950881605205,7,1283.70528963123,6,telegram_whatsapp
3334,15241f66-fe7d-412c-912a-aa5ea30c4d10,2020-02-09 08:52:00,,-1,1,45,41-45,41-50,1,4.6.3, Fogaça,PR,211.162369368817,13,0.0,0,organic_search
3335,9a694105-fff4-492c-81ec-08f22cdef867,2018-12-16 03:11:00,,-1,1,59,56-60,51-60,1,4.41.6, Campos,PA,216.485743816872,7,432.971487633745,2,crm
